1 NR PCI,2 NR PCI,3 NR PCI,4 NR PCI,5 NR PCI,6 NR PCI,1 SS RSRP,2 SS RSRP,3 SS RSRP,4 SS RSRP,5 SS RSRP,6 SS RSRP,x,y
169.0,167.0,,,,,-74.52,-77.35,,,,,0.6205772088598804,7.205354504121517
169.0,167.0,,,,,-74.52,-77.35,,,,,0.6205772088598804,7.205354504121517
169.0,167.0,,,,,-73.06,-76.63,,,,,0.6205772088598804,7.205354504121517
169.0,167.0,,,,,-73.06,-76.63,,,,,0.6205772088598804,7.205354504121517
169.0,167.0,,,,,-73.06,-76.63,,,,,0.6205772088598804,7.205354504121517
169.0,167.0,168.0,,,,-72.55,-78.98,-84.14,,,,0.6205772088598804,7.205354504121517
169.0,167.0,168.0,,,,-72.55,-78.98,-84.14,,,,0.6205772088598804,7.205354504121517
169.0,167.0,168.0,,,,-72.55,-78.98,-84.14,,,,0.6205772088598804,7.205354504121517
169.0,167.0,168.0,,,,-73.83,-78.26,-119.89,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-73.83,-78.26,-119.89,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.58,-78.36,-82.87,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.58,-78.36,-82.87,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.58,-78.36,-82.87,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.7,-78.59,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.7,-78.59,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.96,-82.82,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.96,-82.82,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,,,,-70.96,-82.82,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,166.0,,,-70.15,-117.04,-156.0,-156.0,,,0.3509999272158052,7.12404695773098
169.0,167.0,168.0,166.0,,,-70.15,-117.04,-156.0,-156.0,,,0.3509999272158052,7.12404695773098
169.0,167.0,166.0,,,,-68.15,-74.9,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,166.0,,,,-68.15,-74.9,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,166.0,,,,-68.15,-74.9,-156.0,,,,0.3509999272158052,7.12404695773098
169.0,167.0,,,,,-69.71,-75.95,,,,,0.126713210871672,7.05556649136161
169.0,167.0,,,,,-69.71,-75.95,,,,,0.126713210871672,7.05556649136161
169.0,167.0,,,,,-68.84,-76.57,,,,,0.1201896463544301,7.050895569346859
169.0,167.0,,,,,-68.84,-76.57,,,,,0.1201896463544301,7.050895569346859
169.0,167.0,,,,,-68.84,-76.57,,,,,0.1277077456309995,7.063962635408836
169.0,167.0,,,,,-69.35,-77.93,,,,,0.1277077456309995,7.063962635408836
169.0,167.0,,,,,-69.35,-77.93,,,,,0.1167703156492907,7.070491382089124
169.0,167.0,,,,,-69.35,-77.93,,,,,0.1167703156492907,7.070491382089124
169.0,167.0,166.0,,,,-71.54,-119.21,-156.0,,,,0.1271681331728985,7.056853567327525
169.0,167.0,166.0,,,,-71.54,-119.21,-156.0,,,,0.1271681331728985,7.056853567327525
169.0,167.0,189.0,166.0,,,-81.83,-84.4,-85.65,-89.45,,,0.1507410164069733,7.053341864602082
169.0,167.0,189.0,166.0,,,-81.83,-84.4,-85.65,-89.45,,,0.1507410164069733,7.053341864602082
169.0,167.0,189.0,166.0,,,-81.83,-84.4,-85.65,-89.45,,,0.1460790435251789,7.061102334004961
169.0,167.0,189.0,166.0,,,-78.19,-82.31,-83.6,-122.63,,,0.1460790435251789,7.061102334004961
169.0,167.0,189.0,166.0,,,-78.19,-82.31,-83.6,-122.63,,,0.1326560722037123,7.039724738814956
169.0,189.0,167.0,166.0,,,-85.5,-88.34,-89.16,-93.38,,,0.1326560722037123,7.039724738814956
169.0,189.0,167.0,166.0,,,-85.5,-88.34,-89.16,-93.38,,,0.0972270584064531,7.031405593647508
169.0,189.0,167.0,166.0,,,-85.5,-88.34,-89.16,-93.38,,,0.0972270584064531,7.031405593647508
169.0,167.0,166.0,189.0,,,-78.27,-85.27,-88.86,-89.95,,,0.0972270584064531,7.031405593647508
169.0,167.0,166.0,189.0,,,-78.27,-85.27,-88.86,-89.95,,,0.0972270584064531,7.031405593647508
169.0,189.0,167.0,166.0,,,-70.73,-81.38,-118.77,-151.61,,,0.0972270584064531,7.031405593647508
169.0,189.0,167.0,166.0,,,-70.73,-81.38,-118.77,-151.61,,,0.0972270584064531,7.031405593647508
169.0,189.0,167.0,166.0,,,-70.73,-81.38,-118.77,-151.61,,,0.1039899127542984,7.053728444640986
169.0,189.0,167.0,166.0,,,-69.64,-79.02,-81.18,-156.0,,,0.1039899127542984,7.053728444640986
169.0,189.0,167.0,166.0,,,-69.64,-79.02,-81.18,-156.0,,,0.1039899127542984,7.053728444640986
169.0,189.0,167.0,166.0,,,-68.88,-78.38,-78.8,-156.0,,,0.1437171714326822,7.07311996863679
169.0,189.0,167.0,166.0,,,-68.88,-78.38,-78.8,-156.0,,,0.1437171714326822,7.07311996863679
169.0,189.0,167.0,166.0,,,-68.88,-78.38,-78.8,-156.0,,,0.1652899190685125,7.058675583150142
169.0,189.0,167.0,166.0,,,-68.46,-78.53,-78.58,-156.0,,,0.1652899190685125,7.058675583150142
169.0,189.0,167.0,166.0,,,-68.46,-78.53,-78.58,-156.0,,,0.1652899190685125,7.058675583150142
169.0,167.0,,,,,-69.15,-116.82,,,,,0.1652899190685125,7.058675583150142
169.0,167.0,,,,,-69.15,-116.82,,,,,0.1652899190685125,7.058675583150142
169.0,167.0,,,,,-69.15,-116.82,,,,,0.1652899190685125,7.058675583150142
169.0,167.0,189.0,166.0,,,-69.82,-79.83,-79.95,-120.95,,,0.1652899190685125,7.058675583150142
169.0,167.0,189.0,166.0,,,-69.82,-79.83,-79.95,-120.95,,,0.1652899190685125,7.058675583150142
169.0,167.0,189.0,166.0,,,-69.82,-79.83,-79.95,-120.95,,,0.1652899190685125,7.058675583150142
169.0,189.0,166.0,,,,-70.82,-79.68,-120.34,,,,0.1652899190685125,7.058675583150142
169.0,189.0,166.0,,,,-70.82,-79.68,-120.34,,,,0.1625152309758134,7.129933081881935
169.0,189.0,166.0,,,,-70.3,-82.05,-156.0,,,,0.1625152309758134,7.129933081881935
169.0,189.0,166.0,,,,-70.3,-82.05,-156.0,,,,0.1625152309758134,7.129933081881935
169.0,189.0,166.0,,,,-70.3,-82.05,-156.0,,,,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,,,,-69.52,-78.33,-78.8,,,,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,,,,-69.52,-78.33,-78.8,,,,0.1625152309758134,7.129933081881935
169.0,189.0,167.0,,,,-69.52,-79.25,-79.9,,,,0.1625152309758134,7.129933081881935
169.0,189.0,167.0,,,,-69.52,-79.25,-79.9,,,,0.1625152309758134,7.129933081881935
169.0,189.0,167.0,,,,-69.52,-79.25,-79.9,,,,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,166.0,168.0,190.0,-70.77,-80.42,-80.45,-119.73,-121.44,-122.8,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,166.0,168.0,190.0,-70.77,-80.42,-80.45,-119.73,-121.44,-122.8,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,190.0,168.0,166.0,-72.59,-78.15,-80.8,-123.31,-156.0,-156.0,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,190.0,168.0,166.0,-72.59,-78.15,-80.8,-123.31,-156.0,-156.0,0.1625152309758134,7.129933081881935
169.0,167.0,189.0,190.0,168.0,166.0,-72.59,-78.15,-80.8,-123.31,-156.0,-156.0,0.1625152309758134,7.129933081881935
169.0,167.0,166.0,190.0,168.0,,-69.66,-79.44,-83.65,-120.32,-156.0,,0.1148324672078694,7.146509075352027
169.0,167.0,166.0,190.0,168.0,,-69.66,-79.44,-83.65,-120.32,-156.0,,0.1148324672078694,7.146509075352027
169.0,167.0,166.0,190.0,168.0,,-69.66,-79.44,-83.65,-120.32,-156.0,,0.1176653913476118,7.131714941806704
169.0,167.0,189.0,166.0,168.0,190.0,-75.75,-78.93,-80.59,-84.25,-156.0,-156.0,0.1176653913476118,7.131714941806704
169.0,167.0,189.0,166.0,168.0,190.0,-75.75,-78.93,-80.59,-84.25,-156.0,-156.0,0.1562095014510973,7.117810458471219
169.0,167.0,166.0,189.0,,,-76.45,-79.61,-85.62,-121.79,,,0.1562095014510973,7.117810458471219
169.0,167.0,166.0,189.0,,,-76.45,-79.61,-85.62,-121.79,,,0.1779490055374169,7.095073178095861
169.0,167.0,166.0,189.0,,,-76.45,-79.61,-85.62,-121.79,,,0.1779490055374169,7.095073178095861
169.0,167.0,189.0,166.0,,,-71.84,-81.19,-84.73,-86.37,,,0.2040341969175089,7.06648440384661
169.0,167.0,189.0,166.0,,,-71.84,-81.19,-84.73,-86.37,,,0.2040341969175089,7.06648440384661
169.0,167.0,166.0,,,,-69.5,-85.2,-122.86,,,,0.2337287960857013,7.062296420426364
169.0,167.0,166.0,,,,-69.5,-85.2,-122.86,,,,0.2337287960857013,7.062296420426364
169.0,167.0,166.0,,,,-69.5,-85.2,-122.86,,,,0.2639441927535823,7.044571823330805
169.0,167.0,,,,,-72.06,-78.28,,,,,0.2639441927535823,7.044571823330805
169.0,167.0,,,,,-72.06,-78.28,,,,,0.3045189166195278,6.980369164691022
169.0,167.0,,,,,-69.52,-78.96,,,,,0.3045189166195278,6.980369164691022
169.0,167.0,,,,,-69.52,-78.96,,,,,0.2830432920126321,6.9499033414451885
169.0,167.0,,,,,-69.52,-78.96,,,,,0.2830432920126321,6.9499033414451885
169.0,167.0,,,,,-71.14,-79.48,,,,,0.2062332573669068,6.948175424629336
169.0,167.0,,,,,-71.14,-79.48,,,,,0.2062332573669068,6.948175424629336
169.0,167.0,,,,,-70.99,-80.83,,,,,0.1104647250602396,6.945210035861202
169.0,167.0,,,,,-70.99,-80.83,,,,,0.1104647250602396,6.945210035861202
169.0,167.0,,,,,-70.99,-80.83,,,,,0.1104647250602396,6.945210035861202
169.0,167.0,,,,,-71.8,-81.05,,,,,0.0586681385869889,6.956539089586484
169.0,167.0,,,,,-71.8,-81.05,,,,,0.0586681385869889,6.956539089586484
169.0,167.0,,,,,-71.8,-81.05,,,,,0.0342636067801068,6.953079803159907
169.0,167.0,,,,,-71.69,-77.86,,,,,0.0342636067801068,6.953079803159907
169.0,167.0,,,,,-71.69,-77.86,,,,,0.0193779786647666,6.955537359489054
169.0,167.0,166.0,,,,-71.66,-81.27,-89.38,,,,0.0193779786647666,6.955537359489054
169.0,167.0,166.0,,,,-71.66,-81.27,-89.38,,,,0.0211923743431478,6.920623476941778
169.0,167.0,166.0,,,,-71.66,-81.27,-89.38,,,,0.0211923743431478,6.920623476941778
169.0,167.0,166.0,,,,-72.18,-80.39,-156.0,,,,-0.0288254601253373,6.894890989452797
169.0,167.0,166.0,,,,-72.18,-80.39,-156.0,,,,-0.0288254601253373,6.894890989452797
169.0,167.0,166.0,,,,-70.69,-86.68,-89.26,,,,0.0060303144096816,6.9714409321571615
169.0,167.0,166.0,,,,-70.69,-86.68,-89.26,,,,0.0060303144096816,6.9714409321571615
169.0,167.0,166.0,,,,-70.69,-86.68,-89.26,,,,0.0066468055494907,6.996128124529259
169.0,167.0,,,,,-72.95,-86.26,,,,,0.0066468055494907,6.996128124529259
169.0,167.0,,,,,-72.95,-86.26,,,,,0.1041301115269292,6.947273213603513
169.0,167.0,,,,,-73.94,-82.97,,,,,0.1041301115269292,6.947273213603513
169.0,167.0,,,,,-73.94,-82.97,,,,,0.1022806590895712,6.9155695893454
169.0,167.0,,,,,-73.94,-82.97,,,,,0.1022806590895712,6.9155695893454
169.0,167.0,166.0,,,,-73.84,-82.37,-83.43,,,,0.1300462798768536,6.921029876937929
169.0,167.0,166.0,,,,-73.84,-82.37,-83.43,,,,0.1300462798768536,6.921029876937929
169.0,167.0,166.0,,,,-73.84,-82.37,-83.43,,,,0.0915536275216504,6.90280798673539
169.0,167.0,189.0,166.0,,,-75.7,-81.47,-83.97,-84.2,,,0.0915536275216504,6.90280798673539
169.0,167.0,189.0,166.0,,,-75.7,-81.47,-83.97,-84.2,,,0.0801769173684645,6.927588392944863
169.0,167.0,166.0,189.0,,,-73.36,-75.81,-83.38,-156.0,,,0.0801769173684645,6.927588392944863
169.0,167.0,166.0,189.0,,,-73.36,-75.81,-83.38,-156.0,,,0.0499309086354648,6.954427077891133
169.0,167.0,166.0,189.0,,,-73.36,-75.81,-83.38,-156.0,,,0.0499309086354648,6.954427077891133
169.0,167.0,166.0,189.0,,,-73.39,-76.03,-82.27,-156.0,,,0.0499309086354648,6.954427077891133
169.0,167.0,166.0,189.0,,,-73.39,-76.03,-82.27,-156.0,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-72.36,-76.01,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-72.36,-76.01,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-72.36,-76.01,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-73.71,-75.91,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-73.71,-75.91,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,,,,,-73.71,-75.91,,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,189.0,,,,-75.0,-76.12,-83.45,,,,-0.0058217468221037,6.967053082996631
169.0,167.0,189.0,,,,-75.0,-76.12,-83.45,,,,-0.026611443489777,6.9461391354925
169.0,167.0,166.0,189.0,,,-79.43,-79.98,-83.25,-85.34,,,-0.026611443489777,6.9461391354925
169.0,167.0,166.0,189.0,,,-79.43,-79.98,-83.25,-85.34,,,-0.0073707758238454,6.962894088795831
169.0,167.0,166.0,189.0,,,-79.43,-79.98,-83.25,-85.34,,,-0.0073707758238454,6.962894088795831
169.0,167.0,190.0,168.0,166.0,,-73.43,-84.5,-88.77,-122.65,-123.43,,0.0499403510780259,6.975697679067976
169.0,167.0,190.0,168.0,166.0,,-73.43,-84.5,-88.77,-122.65,-123.43,,0.0499403510780259,6.975697679067976
169.0,167.0,190.0,168.0,166.0,,-70.37,-85.01,-121.68,-121.82,-156.0,,0.0971478272801299,6.988374281907812
169.0,167.0,190.0,168.0,166.0,,-70.37,-85.01,-121.68,-121.82,-156.0,,0.0971478272801299,6.988374281907812
169.0,167.0,190.0,168.0,166.0,,-70.37,-85.01,-121.68,-121.82,-156.0,,0.1377240479777488,7.012278371683413
169.0,167.0,166.0,190.0,,,-73.07,-79.52,-123.75,-156.0,,,0.1377240479777488,7.012278371683413
169.0,167.0,166.0,190.0,,,-73.07,-79.52,-123.75,-156.0,,,0.1377240479777488,7.012278371683413
169.0,167.0,166.0,,,,-73.86,-82.89,-122.54,,,,0.1377240479777488,7.012278371683413
169.0,167.0,166.0,,,,-73.86,-82.89,-122.54,,,,0.1595438750352095,7.075117121078107
169.0,167.0,166.0,,,,-73.86,-82.89,-122.54,,,,0.1595438750352095,7.075117121078107
169.0,167.0,166.0,,,,-71.88,-80.77,-156.0,,,,0.1595438750352095,7.075117121078107
169.0,167.0,166.0,,,,-71.88,-80.77,-156.0,,,,0.1595438750352095,7.075117121078107
169.0,167.0,166.0,,,,-71.88,-80.77,-156.0,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-73.29,-81.37,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-73.29,-81.37,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-74.61,-80.39,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-74.61,-80.39,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-74.61,-80.39,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-73.9,-81.04,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,,,,,-73.9,-81.04,,,,,0.1612110755311052,7.136293972616034
169.0,167.0,189.0,,,,-76.24,-80.98,-85.91,,,,0.1612110755311052,7.136293972616034
169.0,167.0,189.0,,,,-76.24,-80.98,-85.91,,,,0.1612110755311052,7.136293972616034
169.0,167.0,189.0,,,,-76.24,-80.98,-85.91,,,,0.1331320434428555,7.311479595477666
169.0,167.0,189.0,166.0,,,-79.45,-82.54,-85.49,-89.93,,,0.1331320434428555,7.311479595477666
169.0,167.0,189.0,166.0,,,-79.45,-82.54,-85.49,-89.93,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-80.26,-84.25,-122.01,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-80.26,-84.25,-122.01,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-80.26,-84.25,-122.01,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-79.65,-85.27,-90.79,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-79.65,-85.27,-90.79,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-79.65,-85.27,-90.79,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-75.88,-84.48,-156.0,,,,0.1331320434428555,7.311479595477666
169.0,167.0,166.0,,,,-75.88,-84.48,-156.0,,,,0.1331320434428555,7.311479595477666
169.0,167.0,,,,,-74.95,-82.71,,,,,0.1331320434428555,7.311479595477666
169.0,167.0,,,,,-74.95,-82.71,,,,,0.1030547868939178,7.426937602885065
169.0,167.0,,,,,-74.95,-82.71,,,,,0.1030547868939178,7.426937602885065
169.0,167.0,189.0,166.0,,,-78.53,-83.2,-85.45,-122.63,,,0.1395429326399979,7.437432930700091
169.0,167.0,189.0,166.0,,,-78.53,-83.2,-85.45,-122.63,,,0.1395429326399979,7.437432930700091
169.0,167.0,168.0,189.0,166.0,,-77.73,-82.71,-89.37,-89.86,-121.47,,0.1850397431686268,7.427074032619929
169.0,167.0,168.0,189.0,166.0,,-77.73,-82.71,-89.37,-89.86,-121.47,,0.1850397431686268,7.427074032619929
169.0,167.0,168.0,189.0,166.0,,-77.73,-82.71,-89.37,-89.86,-121.47,,0.1850397431686268,7.427074032619929
169.0,189.0,167.0,168.0,166.0,,-78.8,-87.02,-87.48,-89.08,-90.12,,0.1426294759546492,7.426562307318624
169.0,189.0,167.0,168.0,166.0,,-78.8,-87.02,-87.48,-89.08,-90.12,,0.1426294759546492,7.426562307318624
169.0,167.0,189.0,166.0,,,-80.38,-86.34,-91.39,-125.67,,,0.1701698100225989,7.427562650764872
169.0,167.0,189.0,166.0,,,-80.38,-86.34,-91.39,-125.67,,,0.1701698100225989,7.427562650764872
169.0,167.0,189.0,166.0,,,-80.38,-86.34,-91.39,-125.67,,,0.1693553415819661,7.414415240386081
169.0,167.0,189.0,166.0,,,-72.17,-79.89,-81.84,-156.0,,,0.1693553415819661,7.414415240386081
169.0,167.0,189.0,166.0,,,-72.17,-79.89,-81.84,-156.0,,,0.1144468669163552,7.41073541794314
169.0,189.0,167.0,166.0,,,-70.61,-80.58,-82.07,-156.0,,,0.1144468669163552,7.41073541794314
169.0,189.0,167.0,166.0,,,-70.61,-80.58,-82.07,-156.0,,,0.0787399635489938,7.43291379932765
169.0,189.0,167.0,166.0,,,-70.61,-80.58,-82.07,-156.0,,,0.0787399635489938,7.43291379932765
169.0,189.0,167.0,,,,-72.51,-80.16,-82.2,,,,0.0787399635489938,7.43291379932765
169.0,189.0,167.0,,,,-72.51,-80.16,-82.2,,,,0.0787399635489938,7.43291379932765
169.0,189.0,167.0,,,,-72.51,-80.16,-82.2,,,,0.0787399635489938,7.43291379932765
169.0,189.0,166.0,,,,-70.91,-82.01,-88.15,,,,0.0787399635489938,7.43291379932765
169.0,189.0,166.0,,,,-70.91,-82.01,-88.15,,,,0.0787399635489938,7.43291379932765
169.0,167.0,189.0,166.0,,,-71.28,-82.87,-82.91,-156.0,,,0.0787399635489938,7.43291379932765
169.0,167.0,189.0,166.0,,,-71.28,-82.87,-82.91,-156.0,,,0.0787399635489938,7.43291379932765
169.0,167.0,189.0,166.0,,,-71.28,-82.87,-82.91,-156.0,,,0.0787399635489938,7.43291379932765
169.0,167.0,189.0,166.0,,,-72.33,-79.52,-81.02,-156.0,,,0.0787399635489938,7.43291379932765
169.0,167.0,189.0,166.0,,,-72.33,-79.52,-81.02,-156.0,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-72.33,-80.35,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-72.33,-80.35,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-72.33,-80.35,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-70.53,-79.86,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-70.53,-79.86,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-70.22,-118.86,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-70.22,-118.86,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,,,,,-70.22,-118.86,,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-70.39,-79.47,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-70.39,-79.47,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-70.39,-79.47,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-70.21,-80.25,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-70.21,-80.25,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-72.1,-78.88,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-72.1,-78.88,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-72.1,-78.88,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-74.36,-83.14,-156.0,,,,0.0787399635489938,7.43291379932765
169.0,167.0,166.0,,,,-74.36,-83.14,-156.0,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,166.0,,,,-74.36,-83.14,-156.0,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,,,,,-72.15,-82.32,,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,,,,,-72.15,-82.32,,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,,,,,-72.28,-82.39,,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,,,,,-72.28,-82.39,,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,,,,,-72.28,-82.39,,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,,,,-74.68,-119.46,-156.0,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,,,,-74.68,-119.46,-156.0,,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-74.87,-84.09,-156.0,-156.0,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-74.87,-84.09,-156.0,-156.0,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-74.87,-84.09,-156.0,-156.0,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-76.27,-85.61,-156.0,-156.0,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-76.27,-85.61,-156.0,-156.0,,,0.3308163229299692,7.4471896405605555
169.0,167.0,168.0,166.0,,,-75.27,-82.89,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,168.0,166.0,,,-75.27,-82.89,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,168.0,166.0,,,-75.27,-82.89,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-76.93,-83.19,-156.0,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-76.93,-83.19,-156.0,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.69,-119.94,-156.0,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.69,-119.94,-156.0,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.69,-119.94,-156.0,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.86,-85.48,-121.7,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.86,-85.48,-121.7,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,,,,-75.86,-85.48,-121.7,,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,168.0,,,-76.56,-86.43,-121.77,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,168.0,,,-76.56,-86.43,-121.77,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,168.0,,,-75.44,-85.45,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,168.0,,,-75.44,-85.45,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,166.0,168.0,,,-75.44,-85.45,-156.0,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,189.0,168.0,,,-78.52,-84.92,-85.98,-156.0,,,0.6021953335443948,7.476477965758599
169.0,167.0,189.0,168.0,,,-78.52,-84.92,-85.98,-156.0,,,0.853740486268601,7.485564231392404
169.0,189.0,167.0,168.0,,,-74.41,-83.26,-83.84,-156.0,,,0.853740486268601,7.485564231392404
169.0,189.0,167.0,168.0,,,-74.41,-83.26,-83.84,-156.0,,,0.853740486268601,7.485564231392404
169.0,189.0,167.0,168.0,,,-74.41,-83.26,-83.84,-156.0,,,0.853740486268601,7.485564231392404
169.0,167.0,189.0,168.0,,,-72.24,-81.61,-82.55,-156.0,,,0.853740486268601,7.485564231392404
169.0,167.0,189.0,168.0,,,-72.24,-81.61,-82.55,-156.0,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-73.68,-81.43,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-73.68,-81.43,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-73.68,-81.43,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-71.58,-81.38,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-71.58,-81.38,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-70.36,-79.89,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-70.36,-79.89,,,,,0.853740486268601,7.485564231392404
169.0,167.0,,,,,-70.36,-79.89,,,,,1.1256092262321873,7.507080021487719
169.0,167.0,,,,,-71.46,-82.76,,,,,1.1256092262321873,7.507080021487719
169.0,167.0,,,,,-71.46,-82.76,,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-72.19,-82.7,-83.59,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-72.19,-82.7,-83.59,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-72.19,-82.7,-83.59,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-71.68,-80.99,-156.0,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-71.68,-80.99,-156.0,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-71.68,-80.99,-156.0,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-71.26,-82.5,-156.0,,,,1.1256092262321873,7.507080021487719
169.0,167.0,166.0,,,,-71.26,-82.5,-156.0,,,,1.1256092262321873,7.507080021487719
169.0,167.0,,,,,-70.18,-80.73,,,,,1.1256092262321873,7.507080021487719
