166,167,168,169,189,190,x,y
-156.0,-76.73,,-82.8,-83.81,-84.57,4.1298654030757,7.132357501475115
-156.0,-76.73,,-82.8,-83.81,-84.57,4.409911049643893,7.140958830621466
,-81.22,,-79.53,-87.74,-82.59,4.409911049643893,7.140958830621466
,-81.22,,-79.53,-87.74,-82.59,4.409911049643893,7.140958830621466
-121.23,-77.5,,-77.15,-85.89,-83.0,4.409911049643893,7.140958830621466
-121.23,-77.5,,-77.15,-85.89,-83.0,4.409911049643893,7.140958830621466
-121.23,-77.5,,-77.15,-85.89,-83.0,4.409911049643893,7.140958830621466
-156.0,-78.98,,-77.13,-121.74,-81.54,4.409911049643893,7.140958830621466
-156.0,-78.98,,-77.13,-121.74,-81.54,4.409911049643893,7.140958830621466
-156.0,-78.98,,-77.13,-121.74,-81.54,4.409911049643893,7.140958830621466
-119.54,-78.52,,-78.16,,-82.51,4.409911049643893,7.140958830621466
-119.54,-78.52,,-78.16,,-82.51,4.409911049643893,7.140958830621466
-118.45,-83.2,,-80.89,-84.87,-86.82,4.409911049643893,7.140958830621466
-118.45,-83.2,,-80.89,-84.87,-86.82,4.409911049643893,7.140958830621466
-118.45,-83.2,,-80.89,-84.87,-86.82,4.409911049643893,7.140958830621466
-156.0,-83.76,,-78.2,-83.62,-86.13,4.409911049643893,7.140958830621466
-156.0,-83.76,,-78.2,-83.62,-86.13,4.409911049643893,7.140958830621466
-156.0,-88.12,,-79.27,-84.1,-86.82,4.409911049643893,7.140958830621466
-156.0,-88.12,,-79.27,-84.1,-86.82,4.409911049643893,7.140958830621466
-156.0,-88.12,,-79.27,-84.1,-86.82,4.7006473500575305,7.162125631607642
-83.05,-82.96,,-79.41,,-120.37,4.7006473500575305,7.162125631607642
-83.05,-82.96,,-79.41,,-120.37,4.7006473500575305,7.162125631607642
-86.35,-81.89,,-77.87,-82.73,-121.63,4.7006473500575305,7.162125631607642
-86.35,-81.89,,-77.87,-82.73,-121.63,4.7006473500575305,7.162125631607642
-86.35,-81.89,,-77.87,-82.73,-121.63,4.7006473500575305,7.162125631607642
-86.02,-82.86,,-76.99,-85.03,-119.4,4.7006473500575305,7.162125631607642
-86.02,-82.86,,-76.99,-85.03,-119.4,4.7006473500575305,7.162125631607642
-86.02,-82.86,,-76.99,-85.03,-119.4,4.7006473500575305,7.162125631607642
-81.8,-83.46,,-78.78,,-119.8,4.7006473500575305,7.162125631607642
-81.8,-83.46,,-78.78,,-119.8,4.7006473500575305,7.162125631607642
-87.48,-87.88,-82.81,-82.93,-84.82,-88.65,4.7006473500575305,7.162125631607642
-87.48,-87.88,-82.81,-82.93,-84.82,-88.65,4.7006473500575305,7.162125631607642
-87.48,-87.88,-82.81,-82.93,-84.82,-88.65,4.7006473500575305,7.162125631607642
-84.11,-85.89,-83.47,-77.71,-83.48,-156.0,4.7006473500575305,7.162125631607642
-84.11,-85.89,-83.47,-77.71,-83.48,-156.0,4.7006473500575305,7.162125631607642
-83.26,-83.29,-83.82,-78.43,-82.75,-119.39,4.997161171593518,7.192675954753328
-83.26,-83.29,-83.82,-78.43,-82.75,-119.39,4.997161171593518,7.192675954753328
-83.26,-83.29,-83.82,-78.43,-82.75,-119.39,4.997161171593518,7.192675954753328
-82.66,-85.09,-83.15,-77.46,-80.74,-120.76,4.997161171593518,7.192675954753328
-82.66,-85.09,-83.15,-77.46,-80.74,-120.76,4.997161171593518,7.192675954753328
-86.82,-87.38,-83.96,-77.76,-120.02,-121.32,4.997161171593518,7.192675954753328
-86.82,-87.38,-83.96,-77.76,-120.02,-121.32,4.997161171593518,7.192675954753328
-86.82,-87.38,-83.96,-77.76,-120.02,-121.32,5.276623451733646,7.201804391916151
-120.91,-84.12,-82.52,-77.7,-85.7,-121.07,5.276623451733646,7.201804391916151
-120.91,-84.12,-82.52,-77.7,-85.7,-121.07,5.276623451733646,7.201804391916151
-120.91,-84.12,-82.52,-77.7,-85.7,-121.07,5.276623451733646,7.201804391916151
-87.46,-84.1,-82.58,-79.34,,-86.63,5.276623451733646,7.201804391916151
-87.46,-84.1,-82.58,-79.34,,-86.63,5.276623451733646,7.201804391916151
-120.67,-121.66,-82.66,-78.79,-85.18,-122.31,5.276623451733646,7.201804391916151
-120.67,-121.66,-82.66,-78.79,-85.18,-122.31,5.276623451733646,7.201804391916151
-120.67,-121.66,-82.66,-78.79,-85.18,-122.31,5.276623451733646,7.201804391916151
-156.0,-84.42,-83.17,-78.48,-83.71,-86.23,5.276623451733646,7.201804391916151
-156.0,-84.42,-83.17,-78.48,-83.71,-86.23,5.276623451733646,7.201804391916151
-122.52,-123.57,-83.6,-76.85,-86.47,-85.36,5.276623451733646,7.201804391916151
-122.52,-123.57,-83.6,-76.85,-86.47,-85.36,5.276623451733646,7.201804391916151
-122.52,-123.57,-83.6,-76.85,-86.47,-85.36,5.276623451733646,7.201804391916151
,-84.64,-82.93,-78.26,,-122.07,5.276623451733646,7.201804391916151
,-84.64,-82.93,-78.26,,-122.07,5.276623451733646,7.201804391916151
,-84.64,-82.93,-78.26,,-122.07,5.601132432900782,7.227963712745534
-87.37,-85.44,-82.17,-76.16,-156.0,-85.34,5.601132432900782,7.227963712745534
-87.37,-85.44,-82.17,-76.16,-156.0,-85.34,5.601132432900782,7.227963712745534
-89.09,-81.7,-82.02,-78.34,-156.0,-121.55,5.601132432900782,7.227963712745534
-89.09,-81.7,-82.02,-78.34,-156.0,-121.55,5.601132432900782,7.227963712745534
-89.09,-81.7,-82.02,-78.34,-156.0,-121.55,5.601132432900782,7.227963712745534
-119.95,-79.0,-82.98,-78.66,,-81.13,5.906350501097792,7.285827935176962
-119.95,-79.0,-82.98,-78.66,,-81.13,5.906350501097792,7.285827935176962
-119.95,-79.0,-82.98,-78.66,,-81.13,5.906350501097792,7.285827935176962
-80.88,-77.45,-119.87,-81.82,,-78.53,6.243046617345126,7.323900738791521
-80.88,-77.45,-119.87,-81.82,,-78.53,6.243046617345126,7.323900738791521
-120.38,-80.96,-82.56,-79.33,,-75.72,6.540317333937792,7.334840562808775
-120.38,-80.96,-82.56,-79.33,,-75.72,6.540317333937792,7.334840562808775
-120.38,-80.96,-82.56,-79.33,,-75.72,6.540317333937792,7.334840562808775
-156.0,-85.36,-81.64,-78.15,-87.3,-81.38,6.540317333937792,7.334840562808775
-156.0,-85.36,-81.64,-78.15,-87.3,-81.38,6.540317333937792,7.334840562808775
-122.28,-85.01,-81.03,-76.25,-120.03,-81.8,6.723019517836351,7.370225624365959
-122.28,-85.01,-81.03,-76.25,-120.03,-81.8,6.723019517836351,7.370225624365959
-122.28,-85.01,-81.03,-76.25,-120.03,-81.8,6.756841996839702,7.380131780623333
-119.92,-122.47,-79.38,-80.78,,,6.756841996839702,7.380131780623333
-119.92,-122.47,-79.38,-80.78,,,6.769694453458802,7.379284705248695
-119.92,-122.47,-79.38,-80.78,,,6.769694453458802,7.379284705248695
-122.92,-156.0,-79.96,-84.08,,-85.36,6.751327341530266,7.375229551805406
-122.92,-156.0,-79.96,-84.08,,-85.36,6.751327341530266,7.375229551805406
-122.23,-121.87,-79.97,-83.66,,-121.79,6.757298262817294,7.40534002502832
-122.23,-121.87,-79.97,-83.66,,-121.79,6.757298262817294,7.40534002502832
-122.23,-121.87,-79.97,-83.66,,-121.79,6.747895337191303,7.447498557775528
-123.0,-120.29,-79.8,-77.25,,-80.46,6.747895337191303,7.447498557775528
-123.0,-120.29,-79.8,-77.25,,-80.46,6.730375254951835,7.499876273322447
-88.16,-120.38,-82.18,-77.45,,-83.93,6.730375254951835,7.499876273322447
-88.16,-120.38,-82.18,-77.45,,-83.93,6.730375254951835,7.499876273322447
-88.16,-120.38,-82.18,-77.45,,-83.93,6.730375254951835,7.499876273322447
-118.49,,-120.04,-82.48,,-80.68,6.730375254951835,7.499876273322447
-118.49,,-120.04,-82.48,,-80.68,6.730375254951835,7.499876273322447
-118.49,,-120.04,-82.48,,-80.68,6.730375254951835,7.499876273322447
-80.32,,-156.0,-80.65,,-80.55,6.730375254951835,7.499876273322447
-80.32,,-156.0,-80.65,,-80.55,6.730375254951835,7.499876273322447
-88.73,-80.08,-121.48,-78.28,,-86.35,6.730375254951835,7.499876273322447
-88.73,-80.08,-121.48,-78.28,,-86.35,6.730375254951835,7.499876273322447
-88.73,-80.08,-121.48,-78.28,,-86.35,6.583083204485652,7.541916633335109
-80.49,-79.8,-82.9,-79.62,-121.93,-83.27,6.583083204485652,7.541916633335109
-80.49,-79.8,-82.9,-79.62,-121.93,-83.27,6.583083204485652,7.541916633335109
-80.86,-122.31,-85.64,-81.97,-84.09,-86.59,6.526069944033233,7.495045870684611
-80.86,-122.31,-85.64,-81.97,-84.09,-86.59,6.526069944033233,7.495045870684611
-80.86,-122.31,-85.64,-81.97,-84.09,-86.59,6.419766112654608,7.550387317001439
-81.62,,-82.23,-81.92,-85.06,-83.84,6.419766112654608,7.550387317001439
-81.62,,-82.23,-81.92,-85.06,-83.84,6.509279138968173,7.510134548298828
-80.4,,-86.02,-82.85,-86.48,-119.79,6.509279138968173,7.510134548298828
-80.4,,-86.02,-82.85,-86.48,-119.79,6.409966152562856,7.534155107055579
-80.4,,-86.02,-82.85,-86.48,-119.79,6.409966152562856,7.534155107055579
-83.13,,-83.76,-86.53,-86.53,-87.67,6.430211515799279,7.536071595003682
-83.13,,-83.76,-86.53,-86.53,-87.67,6.430211515799279,7.536071595003682
-83.13,,-83.76,-86.53,-86.53,-87.67,6.352312431143947,7.557055433216326
-81.9,,-84.93,-86.63,-121.25,-87.75,6.352312431143947,7.557055433216326
-81.9,,-84.93,-86.63,-121.25,-87.75,6.352312431143947,7.557055433216326
-79.82,,-77.45,-81.05,-156.0,-82.41,6.352312431143947,7.557055433216326
-79.82,,-77.45,-81.05,-156.0,-82.41,6.352312431143947,7.557055433216326
-79.82,,-77.45,-81.05,-156.0,-82.41,6.219137240719903,7.552686043226402
-81.97,-85.57,-79.52,-82.05,,-120.09,6.219137240719903,7.552686043226402
-81.97,-85.57,-79.52,-82.05,,-120.09,6.219137240719903,7.552686043226402
-81.05,-85.83,-76.4,-83.16,,-83.24,6.219137240719903,7.552686043226402
-81.05,-85.83,-76.4,-83.16,,-83.24,6.219137240719903,7.552686043226402
-81.05,-85.83,-76.4,-83.16,,-83.24,6.219137240719903,7.552686043226402
-86.84,-82.63,-82.63,-79.52,-87.1,,6.219137240719903,7.552686043226402
-86.84,-82.63,-82.63,-79.52,-87.1,,6.283269204921028,7.548345663485729
-86.84,-82.63,-82.63,-79.52,-87.1,,6.283269204921028,7.548345663485729
-84.48,-85.29,-87.44,-82.9,-90.9,,6.283269204921028,7.548345663485729
-84.48,-85.29,-87.44,-82.9,-90.9,,6.283269204921028,7.548345663485729
-88.22,-84.23,-85.18,-83.56,-87.55,-86.48,6.283269204921028,7.548345663485729
-88.22,-84.23,-85.18,-83.56,-87.55,-86.48,6.283269204921028,7.548345663485729
-88.22,-84.23,-85.18,-83.56,-87.55,-86.48,6.283269204921028,7.548345663485729
-88.75,-81.14,-82.91,-78.76,-122.2,-87.75,6.283269204921028,7.548345663485729
-88.75,-81.14,-82.91,-78.76,-122.2,-87.75,6.283269204921028,7.548345663485729
-86.37,-84.77,-82.39,-82.74,-120.29,-85.76,6.283269204921028,7.548345663485729
-86.37,-84.77,-82.39,-82.74,-120.29,-85.76,6.283269204921028,7.548345663485729
-86.37,-84.77,-82.39,-82.74,-120.29,-85.76,6.283269204921028,7.548345663485729
-79.94,,-79.71,-84.33,-121.1,-81.55,6.283269204921028,7.548345663485729
-79.94,,-79.71,-84.33,-121.1,-81.55,6.283269204921028,7.548345663485729
-79.94,,-79.71,-84.33,-121.1,-81.55,6.283269204921028,7.548345663485729
-85.46,,-79.89,-79.61,-120.53,-80.57,6.283269204921028,7.548345663485729
-85.46,,-79.89,-79.61,-120.53,-80.57,6.283269204921028,7.548345663485729
-120.93,,-77.43,-82.05,-120.39,-78.04,6.283269204921028,7.548345663485729
-120.93,,-77.43,-82.05,-120.39,-78.04,6.283269204921028,7.548345663485729
-120.93,,-77.43,-82.05,-120.39,-78.04,6.283269204921028,7.548345663485729
-83.05,-82.61,-77.46,-78.8,-83.63,-78.71,6.283269204921028,7.548345663485729
-83.05,-82.61,-77.46,-78.8,-83.63,-78.71,6.283269204921028,7.548345663485729
-121.01,-84.49,-77.15,-80.14,-119.57,-79.77,6.283269204921028,7.548345663485729
-121.01,-84.49,-77.15,-80.14,-119.57,-79.77,6.283269204921028,7.548345663485729
-121.01,-84.49,-77.15,-80.14,-119.57,-79.77,6.283269204921028,7.548345663485729
-84.93,-81.31,-76.79,-77.59,-120.25,-120.07,6.283269204921028,7.548345663485729
-84.93,-81.31,-76.79,-77.59,-120.25,-120.07,6.283269204921028,7.548345663485729
-83.44,,-77.99,-77.01,-89.73,,6.283269204921028,7.548345663485729
-83.44,,-77.99,-77.01,-89.73,,6.283269204921028,7.548345663485729
-83.44,,-77.99,-77.01,-89.73,,6.283269204921028,7.548345663485729
-156.0,,-78.96,-77.54,-120.22,-86.52,6.283269204921028,7.548345663485729
-156.0,,-78.96,-77.54,-120.22,-86.52,6.283269204921028,7.548345663485729
-156.0,,-78.96,-77.54,-120.22,-86.52,6.283269204921028,7.548345663485729
-118.5,-118.59,-76.79,-77.76,-156.0,-80.0,6.283269204921028,7.548345663485729
-118.5,-118.59,-76.79,-77.76,-156.0,-80.0,6.283269204921028,7.548345663485729
-86.48,-86.49,-81.03,-80.02,,-85.79,6.283269204921028,7.548345663485729
-86.48,-86.49,-81.03,-80.02,,-85.79,6.283269204921028,7.548345663485729
-86.48,-86.49,-81.03,-80.02,,-85.79,6.283269204921028,7.548345663485729
-88.91,,-81.66,-79.46,,-86.24,6.283269204921028,7.548345663485729
-88.91,,-81.66,-79.46,,-86.24,6.283269204921028,7.548345663485729
-122.12,,-83.65,-78.63,,-85.23,6.283269204921028,7.548345663485729
-122.12,,-83.65,-78.63,,-85.23,5.884342570458728,7.532602736849684
-122.12,,-83.65,-78.63,,-85.23,5.884342570458728,7.532602736849684
-121.61,,-82.78,-79.06,,-85.49,5.884342570458728,7.532602736849684
-121.61,,-82.78,-79.06,,-85.49,5.884342570458728,7.532602736849684
-121.61,,-82.78,-79.06,,-85.49,5.884342570458728,7.532602736849684
-89.83,-90.42,-82.06,-80.5,-90.59,-90.8,5.884342570458728,7.532602736849684
-89.83,-90.42,-82.06,-80.5,-90.59,-90.8,5.884342570458728,7.532602736849684
-83.32,-84.2,-79.61,-79.02,-121.29,-84.0,5.884342570458728,7.532602736849684
-83.32,-84.2,-79.61,-79.02,-121.29,-84.0,5.884342570458728,7.532602736849684
-83.32,-84.2,-79.61,-79.02,-121.29,-84.0,5.884342570458728,7.532602736849684
-83.27,,-80.36,-78.21,-86.79,-84.38,5.884342570458728,7.532602736849684
-83.27,,-80.36,-78.21,-86.79,-84.38,5.884342570458728,7.532602736849684
-84.24,-83.3,-81.51,-80.03,-85.12,-81.81,5.884342570458728,7.532602736849684
-84.24,-83.3,-81.51,-80.03,-85.12,-81.81,5.884342570458728,7.532602736849684
-84.24,-83.3,-81.51,-80.03,-85.12,-81.81,5.884342570458728,7.532602736849684
-120.89,-83.46,-78.88,-76.36,-120.4,-81.97,5.884342570458728,7.532602736849684
-120.89,-83.46,-78.88,-76.36,-120.4,-81.97,5.884342570458728,7.532602736849684
,-83.71,-81.07,-78.14,-120.21,-82.07,5.884342570458728,7.532602736849684
,-83.71,-81.07,-78.14,-120.21,-82.07,5.884342570458728,7.532602736849684
,-83.71,-81.07,-78.14,-120.21,-82.07,5.884342570458728,7.532602736849684
,-120.62,-81.59,-80.32,-121.96,-81.97,5.884342570458728,7.532602736849684
,-120.62,-81.59,-80.32,-121.96,-81.97,5.884342570458728,7.532602736849684
,-120.62,-81.59,-80.32,-121.96,-81.97,5.884342570458728,7.532602736849684
,,-80.51,-79.08,-120.82,-82.11,5.884342570458728,7.532602736849684
,,-80.51,-79.08,-120.82,-82.11,5.884342570458728,7.532602736849684
,-86.04,-81.05,-78.59,,-82.8,5.884342570458728,7.532602736849684
,-86.04,-81.05,-78.59,,-82.8,5.884342570458728,7.532602736849684
,-86.04,-81.05,-78.59,,-82.8,5.884342570458728,7.532602736849684
-121.91,-84.6,-81.28,-77.61,,-81.01,5.884342570458728,7.532602736849684
-121.91,-84.6,-81.28,-77.61,,-81.01,5.884342570458728,7.532602736849684
-87.23,-84.1,-81.7,-77.85,,-81.01,5.884342570458728,7.532602736849684
-87.23,-84.1,-81.7,-77.85,,-81.01,5.884342570458728,7.532602736849684
-87.23,-84.1,-81.7,-77.85,,-81.01,5.884342570458728,7.532602736849684
-83.94,-119.91,-80.67,-75.15,,-119.13,5.5860364918912575,7.586612369944257
-83.94,-119.91,-80.67,-75.15,,-119.13,5.5860364918912575,7.586612369944257
-83.94,-119.91,-80.67,-75.15,,-119.13,5.5860364918912575,7.586612369944257
-120.09,-120.98,-81.14,-75.38,,-156.0,5.5860364918912575,7.586612369944257
-120.09,-120.98,-81.14,-75.38,,-156.0,5.5860364918912575,7.586612369944257
-120.59,,-85.29,-76.11,,-156.0,5.5860364918912575,7.586612369944257
-120.59,,-85.29,-76.11,,-156.0,5.5860364918912575,7.586612369944257
-120.59,,-85.29,-76.11,,-156.0,5.5860364918912575,7.586612369944257
-120.29,-82.76,-83.69,-76.84,,-86.09,5.5860364918912575,7.586612369944257
-120.29,-82.76,-83.69,-76.84,,-86.09,5.5860364918912575,7.586612369944257
-85.25,-85.66,-84.98,-78.79,,-122.57,5.5860364918912575,7.586612369944257
-85.25,-85.66,-84.98,-78.79,,-122.57,5.5860364918912575,7.586612369944257
-85.25,-85.66,-84.98,-78.79,,-122.57,5.5860364918912575,7.586612369944257
-87.47,-85.77,-88.01,-81.88,,-123.41,5.5860364918912575,7.586612369944257
-87.47,-85.77,-88.01,-81.88,,-123.41,5.5860364918912575,7.586612369944257
-87.47,-85.77,-88.01,-81.88,,-123.41,5.5860364918912575,7.586612369944257
-87.65,-88.09,-85.54,-79.71,-88.6,-121.45,5.5860364918912575,7.586612369944257
-87.65,-88.09,-85.54,-79.71,-88.6,-121.45,5.5860364918912575,7.586612369944257
-86.66,-85.35,-85.59,-79.92,-85.69,-88.81,5.5860364918912575,7.586612369944257
-86.66,-85.35,-85.59,-79.92,-85.69,-88.81,5.5860364918912575,7.586612369944257
-86.66,-85.35,-85.59,-79.92,-85.69,-88.81,5.5860364918912575,7.586612369944257
-89.04,-82.85,-87.59,-81.27,-86.69,-123.52,5.222146854299353,7.622659415188675
-89.04,-82.85,-87.59,-81.27,-86.69,-123.52,5.222146854299353,7.622659415188675
-89.04,-82.85,-87.59,-81.27,-86.69,-123.52,5.222146854299353,7.622659415188675
-87.77,-84.3,-84.72,-79.32,-87.4,-88.69,5.222146854299353,7.622659415188675
-87.77,-84.3,-84.72,-79.32,-87.4,-88.69,5.222146854299353,7.622659415188675
-121.67,-83.91,-86.32,-81.38,-85.95,-89.37,5.222146854299353,7.622659415188675
-121.67,-83.91,-86.32,-81.38,-85.95,-89.37,5.222146854299353,7.622659415188675
-121.67,-83.91,-86.32,-81.38,-85.95,-89.37,5.222146854299353,7.622659415188675
-84.68,-84.18,-125.45,-80.69,-88.23,,5.222146854299353,7.622659415188675
-84.68,-84.18,-125.45,-80.69,-88.23,,5.222146854299353,7.622659415188675
-84.68,-84.18,-125.45,-80.69,-88.23,,5.222146854299353,7.622659415188675
-85.08,,-122.61,-78.53,-84.81,,5.222146854299353,7.622659415188675
-85.08,,-122.61,-78.53,-84.81,,5.222146854299353,7.622659415188675
-123.42,-84.92,-124.5,-80.22,-85.62,,5.222146854299353,7.622659415188675
-123.42,-84.92,-124.5,-80.22,-85.62,,5.222146854299353,7.622659415188675
-123.42,-84.92,-124.5,-80.22,-85.62,,5.222146854299353,7.622659415188675
-90.1,-88.22,-87.68,-78.18,-86.43,,5.222146854299353,7.622659415188675
-90.1,-88.22,-87.68,-78.18,-86.43,,5.222146854299353,7.622659415188675
-91.84,,-92.11,-78.29,-87.94,,4.9710600129033375,7.641425627819687
-91.84,,-92.11,-78.29,-87.94,,4.9710600129033375,7.641425627819687
-91.84,,-92.11,-78.29,-87.94,,4.9710600129033375,7.641425627819687
-119.79,,-122.38,-76.34,-87.58,-124.77,4.9710600129033375,7.641425627819687
-119.79,,-122.38,-76.34,-87.58,-124.77,4.9710600129033375,7.641425627819687
-124.48,-86.56,-90.07,-79.01,-88.72,-123.52,4.9710600129033375,7.641425627819687
-124.48,-86.56,-90.07,-79.01,-88.72,-123.52,4.9710600129033375,7.641425627819687
-124.48,-86.56,-90.07,-79.01,-88.72,-123.52,4.9710600129033375,7.641425627819687
-121.98,-121.66,-122.65,-82.26,-86.96,-86.76,4.9710600129033375,7.641425627819687
-121.98,-121.66,-122.65,-82.26,-86.96,-86.76,4.9710600129033375,7.641425627819687
-121.98,-121.66,-122.65,-82.26,-86.96,-86.76,4.9710600129033375,7.641425627819687
-116.49,-84.14,-156.0,-74.25,-120.54,-156.0,4.9710600129033375,7.641425627819687
-116.49,-84.14,-156.0,-74.25,-120.54,-156.0,4.9710600129033375,7.641425627819687
-81.11,-82.99,-119.08,-76.28,-83.46,-119.18,4.9710600129033375,7.641425627819687
-81.11,-82.99,-119.08,-76.28,-83.46,-119.18,4.9710600129033375,7.641425627819687
-81.11,-82.99,-119.08,-76.28,-83.46,-119.18,4.9710600129033375,7.641425627819687
-118.37,-83.74,-156.0,-76.02,-85.02,,4.720096301969191,7.706275865105921
-118.37,-83.74,-156.0,-76.02,-85.02,,4.720096301969191,7.706275865105921
-86.32,-81.43,-156.0,-71.41,-82.88,,4.720096301969191,7.706275865105921
-86.32,-81.43,-156.0,-71.41,-82.88,,4.720096301969191,7.706275865105921
-86.32,-81.43,-156.0,-71.41,-82.88,,4.720096301969191,7.706275865105921
-83.64,-83.36,-117.97,-76.11,-83.35,,4.720096301969191,7.706275865105921
-83.64,-83.36,-117.97,-76.11,-83.35,,4.720096301969191,7.706275865105921
-83.64,-83.36,-117.97,-76.11,-83.35,,4.720096301969191,7.706275865105921
-117.45,-82.88,-119.46,-74.38,-84.12,,4.720096301969191,7.706275865105921
-117.45,-82.88,-119.46,-74.38,-84.12,,4.720096301969191,7.706275865105921
-84.43,-119.38,-119.89,-75.8,-84.4,,4.720096301969191,7.706275865105921
-84.43,-119.38,-119.89,-75.8,-84.4,,4.720096301969191,7.706275865105921
-84.43,-119.38,-119.89,-75.8,-84.4,,4.720096301969191,7.706275865105921
-81.07,-81.46,,-75.77,,,4.720096301969191,7.706275865105921
-81.07,-81.46,,-75.77,,,4.486078976455131,7.746323560215056
-80.75,-86.3,-122.33,-80.71,,,4.486078976455131,7.746323560215056
-80.75,-86.3,-122.33,-80.71,,,4.486078976455131,7.746323560215056
-80.75,-86.3,-122.33,-80.71,,,4.486078976455131,7.746323560215056
-84.04,-120.65,-156.0,-77.62,-88.85,,4.486078976455131,7.746323560215056
-84.04,-120.65,-156.0,-77.62,-88.85,,4.486078976455131,7.746323560215056
-84.04,-120.65,-156.0,-77.62,-88.85,,4.486078976455131,7.746323560215056
-87.58,-84.74,,-77.28,-121.14,,4.486078976455131,7.746323560215056
-87.58,-84.74,,-77.28,-121.14,,4.486078976455131,7.746323560215056
-116.6,-78.71,,-77.93,-81.77,,4.486078976455131,7.746323560215056
-116.6,-78.71,,-77.93,-81.77,,4.486078976455131,7.746323560215056
-116.6,-78.71,,-77.93,-81.77,,4.486078976455131,7.746323560215056
-79.8,-83.89,,-74.63,,,4.486078976455131,7.746323560215056
-79.8,-83.89,,-74.63,,,4.247569543981359,7.784170136061656
-79.8,-83.89,,-74.63,,,4.247569543981359,7.784170136061656
-85.96,-84.27,,-76.37,,,4.247569543981359,7.784170136061656
-85.96,-84.27,,-76.37,,,4.247569543981359,7.784170136061656
-120.16,-81.87,,-73.13,,,4.247569543981359,7.784170136061656
-120.16,-81.87,,-73.13,,,4.247569543981359,7.784170136061656
-120.16,-81.87,,-73.13,,,4.247569543981359,7.784170136061656
-85.55,-120.37,,-73.9,,,4.247569543981359,7.784170136061656
-85.55,-120.37,,-73.9,,,4.247569543981359,7.784170136061656
-119.73,-81.86,,-77.45,,,4.247569543981359,7.784170136061656
-119.73,-81.86,,-77.45,,,4.247569543981359,7.784170136061656
-119.73,-81.86,,-77.45,,,4.247569543981359,7.784170136061656
-82.56,-81.42,-83.64,-75.38,,,4.247569543981359,7.784170136061656
-82.56,-81.42,-83.64,-75.38,,,4.247569543981359,7.784170136061656
-119.73,-82.13,-82.45,-76.8,,-82.85,4.247569543981359,7.784170136061656
-119.73,-82.13,-82.45,-76.8,,-82.85,3.934580630977144,7.824032862641138
-119.73,-82.13,-82.45,-76.8,,-82.85,3.934580630977144,7.824032862641138
-120.69,-82.43,-83.12,-73.66,,-120.23,3.934580630977144,7.824032862641138
-120.69,-82.43,-83.12,-73.66,,-120.23,3.934580630977144,7.824032862641138
-120.69,-82.43,-83.12,-73.66,,-120.23,3.934580630977144,7.824032862641138
-83.56,-85.93,-83.61,-73.37,,-85.81,3.934580630977144,7.824032862641138
-83.56,-85.93,-83.61,-73.37,,-85.81,3.934580630977144,7.824032862641138
-85.99,-85.78,-82.13,-71.84,,-86.15,3.934580630977144,7.824032862641138
-85.99,-85.78,-82.13,-71.84,,-86.15,3.934580630977144,7.824032862641138
-85.99,-85.78,-82.13,-71.84,,-86.15,3.934580630977144,7.824032862641138
-84.3,-80.36,-84.65,-72.12,,,3.934580630977144,7.824032862641138
-84.3,-80.36,-84.65,-72.12,,,3.934580630977144,7.824032862641138
-119.21,-81.06,-123.63,-71.25,,,3.934580630977144,7.824032862641138
-119.21,-81.06,-123.63,-71.25,,,3.934580630977144,7.824032862641138
-119.21,-81.06,-123.63,-71.25,,,3.8088048941628334,7.869605019243989
-83.47,-80.11,-123.77,-71.68,,,3.8088048941628334,7.869605019243989
-83.47,-80.11,-123.77,-71.68,,,3.8088048941628334,7.869605019243989
-80.14,-80.18,-154.62,-72.66,,,3.8088048941628334,7.869605019243989
-80.14,-80.18,-154.62,-72.66,,,3.8088048941628334,7.869605019243989
-80.14,-80.18,-154.62,-72.66,,,3.8088048941628334,7.869605019243989
-83.41,,-123.36,-73.62,,,3.8088048941628334,7.869605019243989
-83.41,,-123.36,-73.62,,,3.8088048941628334,7.869605019243989
-83.41,,-123.36,-73.62,,,3.8088048941628334,7.869605019243989
-156.0,-81.91,-124.44,-73.62,,,3.8088048941628334,7.869605019243989
-156.0,-81.91,-124.44,-73.62,,,3.8088048941628334,7.869605019243989
-119.53,-117.72,-122.55,-73.57,,-156.0,3.8088048941628334,7.869605019243989
-119.53,-117.72,-122.55,-73.57,,-156.0,3.8088048941628334,7.869605019243989
-119.53,-117.72,-122.55,-73.57,,-156.0,3.8088048941628334,7.869605019243989
-122.46,,-122.26,-75.91,,,3.609267510017629,7.917795711123886
-122.46,,-122.26,-75.91,,,3.609267510017629,7.917795711123886
-86.92,-81.14,-156.0,-76.06,,,3.609267510017629,7.917795711123886
-86.92,-81.14,-156.0,-76.06,,,3.609267510017629,7.917795711123886
-86.92,-81.14,-156.0,-76.06,,,3.609267510017629,7.917795711123886
-120.19,-81.5,-156.0,-75.96,,-156.0,3.609267510017629,7.917795711123886
-120.19,-81.5,-156.0,-75.96,,-156.0,3.609267510017629,7.917795711123886
-86.79,-81.4,,-73.72,,,3.609267510017629,7.917795711123886
-86.79,-81.4,,-73.72,,,3.609267510017629,7.917795711123886
-86.79,-81.4,,-73.72,,,3.609267510017629,7.917795711123886
-124.86,-82.62,,-75.96,,,3.609267510017629,7.917795711123886
-124.86,-82.62,,-75.96,,,3.609267510017629,7.917795711123886
-124.86,-82.62,,-75.96,,,3.609267510017629,7.917795711123886
